Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:03:51,2021-01-13 13:04:13,21.323s,PASSED
pages.Journey.typeOfBackGroundToScrollingBackground(),Firefox 84.0,,,2021-01-13 13:04:13,2021-01-13 13:04:17,4.620s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:04:17,2021-01-13 13:04:18,0.270s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:04:18,2021-01-13 13:04:20,2.086s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:04:20,2021-01-13 13:04:21,1.497s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:04:21,2021-01-13 13:04:26,5.324s,PASSED
pages.JourneyPortal.verifyScrollingBackGroundCheck(),Firefox 84.0,,,2021-01-13 13:04:26,2021-01-13 13:04:27,0.582s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifySectionInformation,Firefox 84.0,,,2021-01-13 13:04:27,2021-01-13 13:05:06,38.496s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:04:27,2021-01-13 13:04:36,8.748s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:04:36,2021-01-13 13:04:37,1.387s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:04:37,2021-01-13 13:04:39,1.127s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:04:39,2021-01-13 13:04:58,19.639s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:04:58,2021-01-13 13:04:58,0.189s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:04:58,2021-01-13 13:05:00,1.925s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:05:00,2021-01-13 13:05:02,1.474s,PASSED
pages.JourneyPortal.verifyingSectionProperties(),Firefox 84.0,,,2021-01-13 13:05:02,2021-01-13 13:05:05,3.741s,PASSED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInProductPage,Firefox 84.0,,,2021-01-13 13:05:06,2021-01-13 13:06:12,1m - 6.129s,FAILED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:05:06,2021-01-13 13:05:14,8.807s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:05:14,2021-01-13 13:05:16,1.357s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:05:16,2021-01-13 13:05:17,1.078s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:05:17,2021-01-13 13:05:28,10.916s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:05:28,2021-01-13 13:05:28,0.179s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:05:28,2021-01-13 13:05:30,2.076s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:05:30,2021-01-13 13:05:32,1.481s,PASSED
pages.JourneyPortal.openExistingSection(),Firefox 84.0,,,2021-01-13 13:05:32,2021-01-13 13:05:36,4.817s,PASSED
pages.JourneyPortal.productPageCheck(),Firefox 84.0,,,2021-01-13 13:05:36,2021-01-13 13:05:37,0.610s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Firefox 84.0,,,2021-01-13 13:05:37,2021-01-13 13:05:39,1.662s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Firefox 84.0,,,2021-01-13 13:05:39,2021-01-13 13:06:12,32.997s,FAILED
,,,,,,,
Test Cases/JourneyPortal/verifyTheFullScreenViewInSectionPage,Firefox 84.0,,,2021-01-13 13:06:12,2021-01-13 13:06:42,30.856s,PASSED
Start listener action : login,Firefox 84.0,,,2021-01-13 13:06:12,2021-01-13 13:06:21,8.948s,PASSED
pages.Journey.clickOnJourneyTab(),Firefox 84.0,,,2021-01-13 13:06:21,2021-01-13 13:06:22,1.350s,PASSED
journeyName = pages.Journey.getRandomJourneyName(),Firefox 84.0,,,2021-01-13 13:06:22,2021-01-13 13:06:23,1.108s,PASSED
accessCode = pages.Journey.getExistingJourneyAccesscode(journeyName),Firefox 84.0,,,2021-01-13 13:06:23,2021-01-13 13:06:36,12.592s,PASSED
login.LoginForJourneyApplication.loginToJourneyApplication(),Firefox 84.0,,,2021-01-13 13:06:36,2021-01-13 13:06:36,0.176s,PASSED
pages.Journey.enterAccessCodeInJourney(accessCode),Firefox 84.0,,,2021-01-13 13:06:36,2021-01-13 13:06:38,1.952s,PASSED
pages.Journey.clickEnterButton(),Firefox 84.0,,,2021-01-13 13:06:38,2021-01-13 13:06:40,1.596s,PASSED
pages.Journey.sectionPageVerification(),Firefox 84.0,,,2021-01-13 13:06:40,2021-01-13 13:06:40,0.827s,PASSED
pages.JourneyPortal.clickFullScreenIcon(),Firefox 84.0,,,2021-01-13 13:06:40,2021-01-13 13:06:42,1.525s,PASSED
pages.JourneyPortal.verifyTheFullScreenView(),Firefox 84.0,,,2021-01-13 13:06:42,2021-01-13 13:06:42,0.497s,PASSED
